date_time,game_count,day_of_week,hour_of_day,num_day_of_week,month,day_of_month
2015-11-26 23:00:00,20,thur,23,3,11,26
2015-11-27 00:00:00,19,fri,0,4,11,27
2015-11-27 01:00:00,16,fri,1,4,11,27
2015-11-27 02:00:00,14,fri,2,4,11,27
2015-11-27 03:00:00,15,fri,3,4,11,27
2015-11-27 04:00:00,8,fri,4,4,11,27
2015-11-27 05:00:00,10,fri,5,4,11,27
2015-11-27 06:00:00,8,fri,6,4,11,27
2015-11-27 07:00:00,14,fri,7,4,11,27
2015-11-27 08:00:00,27,fri,8,4,11,27
2015-11-27 09:00:00,19,fri,9,4,11,27
2015-11-27 10:00:00,26,fri,10,4,11,27
2015-11-27 11:00:00,22,fri,11,4,11,27
2015-11-27 12:00:00,51,fri,12,4,11,27
2015-11-27 13:00:00,38,fri,13,4,11,27
2015-11-27 14:00:00,55,fri,14,4,11,27
2015-11-27 15:00:00,63,fri,15,4,11,27
2015-11-27 16:00:00,32,fri,16,4,11,27
2015-11-27 17:00:00,39,fri,17,4,11,27
2015-11-27 18:00:00,25,fri,18,4,11,27
2015-11-27 19:00:00,45,fri,19,4,11,27
2015-11-27 20:00:00,33,fri,20,4,11,27
2015-11-27 21:00:00,38,fri,21,4,11,27
2015-11-27 22:00:00,45,fri,22,4,11,27
2015-11-27 23:00:00,32,fri,23,4,11,27
2015-11-28 00:00:00,38,sat,0,5,11,28
2015-11-28 01:00:00,50,sat,1,5,11,28
2015-11-28 02:00:00,34,sat,2,5,11,28
2015-11-28 03:00:00,12,sat,3,5,11,28
2015-11-28 04:00:00,24,sat,4,5,11,28
2015-11-28 05:00:00,18,sat,5,5,11,28
2015-11-28 06:00:00,21,sat,6,5,11,28
2015-11-28 07:00:00,19,sat,7,5,11,28
2015-11-28 08:00:00,25,sat,8,5,11,28
2015-11-28 09:00:00,19,sat,9,5,11,28
2015-11-28 10:00:00,28,sat,10,5,11,28
2015-11-28 11:00:00,36,sat,11,5,11,28
2015-11-28 12:00:00,55,sat,12,5,11,28
2015-11-28 13:00:00,38,sat,13,5,11,28
2015-11-28 14:00:00,29,sat,14,5,11,28
2015-11-28 15:00:00,15,sat,15,5,11,28
2015-11-28 16:00:00,15,sat,16,5,11,28
2015-11-28 17:00:00,14,sat,17,5,11,28
2015-11-28 18:00:00,14,sat,18,5,11,28
2015-11-28 19:00:00,29,sat,19,5,11,28
2015-11-28 20:00:00,22,sat,20,5,11,28
2015-11-28 21:00:00,20,sat,21,5,11,28
2015-11-28 22:00:00,25,sat,22,5,11,28
2015-11-28 23:00:00,29,sat,23,5,11,28
2015-11-29 00:00:00,18,sun,0,6,11,29
2015-11-29 01:00:00,17,sun,1,6,11,29
2015-11-29 02:00:00,19,sun,2,6,11,29
2015-11-29 03:00:00,23,sun,3,6,11,29
2015-11-29 04:00:00,20,sun,4,6,11,29
2015-11-29 05:00:00,22,sun,5,6,11,29
2015-11-29 06:00:00,24,sun,6,6,11,29
2015-11-29 07:00:00,18,sun,7,6,11,29
2015-11-29 08:00:00,31,sun,8,6,11,29
2015-11-29 09:00:00,29,sun,9,6,11,29
2015-11-29 10:00:00,41,sun,10,6,11,29
2015-11-29 11:00:00,17,sun,11,6,11,29
2015-11-29 12:00:00,15,sun,12,6,11,29
2015-11-29 13:00:00,17,sun,13,6,11,29
2015-11-29 14:00:00,24,sun,14,6,11,29
2015-11-29 15:00:00,17,sun,15,6,11,29
2015-11-29 16:00:00,28,sun,16,6,11,29
2015-11-29 17:00:00,18,sun,17,6,11,29
2015-11-29 18:00:00,2,sun,18,6,11,29
2015-11-29 19:00:00,3,sun,19,6,11,29
2015-11-29 20:00:00,11,sun,20,6,11,29
2015-11-29 21:00:00,30,sun,21,6,11,29
2015-11-29 22:00:00,30,sun,22,6,11,29
2015-11-29 23:00:00,23,sun,23,6,11,29
2015-11-30 00:00:00,30,mon,0,0,11,30
2015-11-30 01:00:00,25,mon,1,0,11,30
2015-11-30 02:00:00,26,mon,2,0,11,30
2015-11-30 03:00:00,12,mon,3,0,11,30
2015-11-30 04:00:00,13,mon,4,0,11,30
2015-11-30 05:00:00,17,mon,5,0,11,30
2015-11-30 06:00:00,20,mon,6,0,11,30
2015-11-30 07:00:00,14,mon,7,0,11,30
2015-11-30 08:00:00,12,mon,8,0,11,30
2015-11-30 09:00:00,19,mon,9,0,11,30
2015-11-30 10:00:00,19,mon,10,0,11,30
2015-11-30 11:00:00,20,mon,11,0,11,30
2015-11-30 12:00:00,10,mon,12,0,11,30
2015-11-30 13:00:00,13,mon,13,0,11,30
2015-11-30 14:00:00,37,mon,14,0,11,30
2015-11-30 15:00:00,45,mon,15,0,11,30
2015-11-30 16:00:00,30,mon,16,0,11,30
2015-11-30 17:00:00,47,mon,17,0,11,30
2015-11-30 18:00:00,62,mon,18,0,11,30
2015-11-30 19:00:00,55,mon,19,0,11,30
2015-11-30 20:00:00,35,mon,20,0,11,30
2015-11-30 21:00:00,56,mon,21,0,11,30
2015-11-30 22:00:00,52,mon,22,0,11,30
2015-11-30 23:00:00,23,mon,23,0,11,30
2015-12-01 00:00:00,48,tue,0,1,12,1
2015-12-01 01:00:00,34,tue,1,1,12,1
2015-12-01 02:00:00,14,tue,2,1,12,1
2015-12-01 03:00:00,18,tue,3,1,12,1
2015-12-01 04:00:00,8,tue,4,1,12,1
2015-12-01 05:00:00,8,tue,5,1,12,1
2015-12-01 06:00:00,25,tue,6,1,12,1
2015-12-01 07:00:00,11,tue,7,1,12,1
2015-12-01 08:00:00,19,tue,8,1,12,1
2015-12-01 09:00:00,30,tue,9,1,12,1
2015-12-01 10:00:00,64,tue,10,1,12,1
2015-12-01 11:00:00,33,tue,11,1,12,1
2015-12-01 12:00:00,13,tue,12,1,12,1
2015-12-01 13:00:00,22,tue,13,1,12,1
2015-12-01 14:00:00,28,tue,14,1,12,1
2015-12-01 15:00:00,30,tue,15,1,12,1
2015-12-01 16:00:00,35,tue,16,1,12,1
2015-12-01 17:00:00,37,tue,17,1,12,1
2015-12-01 18:00:00,39,tue,18,1,12,1
2015-12-01 19:00:00,29,tue,19,1,12,1
2015-12-01 20:00:00,43,tue,20,1,12,1
2015-12-01 21:00:00,22,tue,21,1,12,1
2015-12-01 22:00:00,22,tue,22,1,12,1
2015-12-01 23:00:00,41,tue,23,1,12,1
2015-12-02 00:00:00,14,wed,0,2,12,2
2015-12-02 01:00:00,9,wed,1,2,12,2
2015-12-02 02:00:00,17,wed,2,2,12,2
2015-12-02 03:00:00,11,wed,3,2,12,2
2015-12-02 04:00:00,23,wed,4,2,12,2
2015-12-02 05:00:00,2,wed,5,2,12,2
2015-12-02 06:00:00,18,wed,6,2,12,2
2015-12-02 07:00:00,49,wed,7,2,12,2
2015-12-02 08:00:00,12,wed,8,2,12,2
2015-12-02 09:00:00,11,wed,9,2,12,2
2015-12-02 10:00:00,18,wed,10,2,12,2
2015-12-02 11:00:00,28,wed,11,2,12,2
2015-12-02 12:00:00,27,wed,12,2,12,2
2015-12-02 13:00:00,37,wed,13,2,12,2
2015-12-02 14:00:00,28,wed,14,2,12,2
2015-12-02 15:00:00,23,wed,15,2,12,2
2015-12-02 16:00:00,36,wed,16,2,12,2
2015-12-02 17:00:00,23,wed,17,2,12,2
2015-12-02 18:00:00,22,wed,18,2,12,2
2015-12-02 19:00:00,52,wed,19,2,12,2
2015-12-02 20:00:00,41,wed,20,2,12,2
2015-12-02 21:00:00,40,wed,21,2,12,2
2015-12-02 22:00:00,35,wed,22,2,12,2
2015-12-02 23:00:00,39,wed,23,2,12,2
2015-12-03 00:00:00,21,thur,0,3,12,3
2015-12-03 01:00:00,20,thur,1,3,12,3
2015-12-03 02:00:00,9,thur,2,3,12,3
2015-12-03 03:00:00,13,thur,3,3,12,3
2015-12-03 04:00:00,8,thur,4,3,12,3
2015-12-03 05:00:00,8,thur,5,3,12,3
2015-12-03 06:00:00,19,thur,6,3,12,3
2015-12-03 07:00:00,43,thur,7,3,12,3
2015-12-03 08:00:00,32,thur,8,3,12,3
2015-12-03 09:00:00,43,thur,9,3,12,3
2015-12-03 10:00:00,48,thur,10,3,12,3
2015-12-03 11:00:00,30,thur,11,3,12,3
2015-12-03 12:00:00,42,thur,12,3,12,3
2015-12-03 13:00:00,34,thur,13,3,12,3
2015-12-03 14:00:00,24,thur,14,3,12,3
2015-12-03 15:00:00,57,thur,15,3,12,3
2015-12-03 16:00:00,73,thur,16,3,12,3
2015-12-03 17:00:00,69,thur,17,3,12,3
2015-12-03 18:00:00,40,thur,18,3,12,3
2015-12-03 19:00:00,51,thur,19,3,12,3
2015-12-03 20:00:00,37,thur,20,3,12,3
2015-12-03 21:00:00,47,thur,21,3,12,3
2015-12-03 22:00:00,50,thur,22,3,12,3
2015-12-03 23:00:00,35,thur,23,3,12,3
2015-12-04 00:00:00,34,fri,0,4,12,4
2015-12-04 01:00:00,23,fri,1,4,12,4
2015-12-04 02:00:00,28,fri,2,4,12,4
2015-12-04 03:00:00,37,fri,3,4,12,4
2015-12-04 04:00:00,35,fri,4,4,12,4
2015-12-04 05:00:00,26,fri,5,4,12,4
2015-12-04 06:00:00,10,fri,6,4,12,4
2015-12-04 07:00:00,18,fri,7,4,12,4
2015-12-04 08:00:00,50,fri,8,4,12,4
2015-12-04 09:00:00,31,fri,9,4,12,4
2015-12-04 10:00:00,10,fri,10,4,12,4
2015-12-04 11:00:00,29,fri,11,4,12,4
2015-12-04 12:00:00,31,fri,12,4,12,4
2015-12-04 13:00:00,30,fri,13,4,12,4
2015-12-04 14:00:00,32,fri,14,4,12,4
2015-12-04 15:00:00,34,fri,15,4,12,4
2015-12-04 16:00:00,45,fri,16,4,12,4
2015-12-04 17:00:00,56,fri,17,4,12,4
2015-12-04 18:00:00,30,fri,18,4,12,4
2015-12-04 19:00:00,44,fri,19,4,12,4
2015-12-04 20:00:00,21,fri,20,4,12,4
2015-12-04 21:00:00,34,fri,21,4,12,4
2015-12-04 22:00:00,54,fri,22,4,12,4
2015-12-04 23:00:00,55,fri,23,4,12,4
2015-12-05 00:00:00,30,sat,0,5,12,5
2015-12-05 01:00:00,10,sat,1,5,12,5
2015-12-05 02:00:00,12,sat,2,5,12,5
2015-12-05 03:00:00,31,sat,3,5,12,5
2015-12-05 04:00:00,18,sat,4,5,12,5
2015-12-05 05:00:00,29,sat,5,5,12,5
2015-12-05 06:00:00,14,sat,6,5,12,5
2015-12-05 07:00:00,19,sat,7,5,12,5
2015-12-05 08:00:00,22,sat,8,5,12,5
2015-12-05 09:00:00,24,sat,9,5,12,5
2015-12-05 10:00:00,29,sat,10,5,12,5
2015-12-05 11:00:00,22,sat,11,5,12,5
2015-12-05 12:00:00,26,sat,12,5,12,5
2015-12-05 13:00:00,47,sat,13,5,12,5
2015-12-05 14:00:00,67,sat,14,5,12,5
2015-12-05 15:00:00,46,sat,15,5,12,5
2015-12-05 16:00:00,37,sat,16,5,12,5
2015-12-05 17:00:00,46,sat,17,5,12,5
2015-12-05 18:00:00,45,sat,18,5,12,5
2015-12-05 19:00:00,22,sat,19,5,12,5
2015-12-05 20:00:00,33,sat,20,5,12,5
2015-12-05 21:00:00,24,sat,21,5,12,5
2015-12-05 22:00:00,43,sat,22,5,12,5
2015-12-05 23:00:00,29,sat,23,5,12,5
2015-12-06 00:00:00,14,sun,0,6,12,6
2015-12-06 01:00:00,12,sun,1,6,12,6
2015-12-06 02:00:00,22,sun,2,6,12,6
2015-12-06 03:00:00,29,sun,3,6,12,6
2015-12-06 04:00:00,47,sun,4,6,12,6
2015-12-06 05:00:00,37,sun,5,6,12,6
2015-12-06 06:00:00,16,sun,6,6,12,6
2015-12-06 07:00:00,11,sun,7,6,12,6
2015-12-06 08:00:00,19,sun,8,6,12,6
2015-12-06 09:00:00,19,sun,9,6,12,6
2015-12-06 10:00:00,29,sun,10,6,12,6
2015-12-06 11:00:00,27,sun,11,6,12,6
2015-12-06 12:00:00,31,sun,12,6,12,6
2015-12-06 13:00:00,41,sun,13,6,12,6
2015-12-06 14:00:00,30,sun,14,6,12,6
2015-12-06 15:00:00,32,sun,15,6,12,6
2015-12-06 16:00:00,18,sun,16,6,12,6
2015-12-06 17:00:00,8,sun,17,6,12,6
2015-12-06 18:00:00,1,sun,18,6,12,6
2015-12-06 19:00:00,11,sun,19,6,12,6
2015-12-06 20:00:00,5,sun,20,6,12,6
2015-12-06 21:00:00,21,sun,21,6,12,6
2015-12-06 22:00:00,21,sun,22,6,12,6
2015-12-06 23:00:00,30,sun,23,6,12,6
2015-12-07 00:00:00,12,mon,0,0,12,7
2015-12-07 01:00:00,32,mon,1,0,12,7
2015-12-07 02:00:00,32,mon,2,0,12,7
2015-12-07 03:00:00,19,mon,3,0,12,7
2015-12-07 04:00:00,21,mon,4,0,12,7
2015-12-07 05:00:00,15,mon,5,0,12,7
2015-12-07 06:00:00,35,mon,6,0,12,7
2015-12-07 07:00:00,12,mon,7,0,12,7
2015-12-07 08:00:00,22,mon,8,0,12,7
2015-12-07 09:00:00,26,mon,9,0,12,7
2015-12-07 10:00:00,35,mon,10,0,12,7
2015-12-07 11:00:00,27,mon,11,0,12,7
2015-12-07 12:00:00,24,mon,12,0,12,7
2015-12-07 13:00:00,12,mon,13,0,12,7
2015-12-07 14:00:00,32,mon,14,0,12,7
2015-12-07 15:00:00,44,mon,15,0,12,7
2015-12-07 16:00:00,30,mon,16,0,12,7
2015-12-07 17:00:00,21,mon,17,0,12,7
2015-12-07 18:00:00,36,mon,18,0,12,7
2015-12-07 19:00:00,55,mon,19,0,12,7
2015-12-07 20:00:00,33,mon,20,0,12,7
2015-12-07 21:00:00,52,mon,21,0,12,7
2015-12-07 22:00:00,61,mon,22,0,12,7
2015-12-07 23:00:00,22,mon,23,0,12,7
2015-12-08 00:00:00,9,tue,0,1,12,8
2015-12-08 01:00:00,10,tue,1,1,12,8
2015-12-08 02:00:00,21,tue,2,1,12,8
2015-12-08 03:00:00,4,tue,3,1,12,8
2015-12-08 04:00:00,9,tue,4,1,12,8
2015-12-08 05:00:00,21,tue,5,1,12,8
2015-12-08 06:00:00,10,tue,6,1,12,8
2015-12-08 07:00:00,5,tue,7,1,12,8
2015-12-08 08:00:00,17,tue,8,1,12,8
2015-12-08 09:00:00,30,tue,9,1,12,8
2015-12-08 10:00:00,29,tue,10,1,12,8
2015-12-08 11:00:00,32,tue,11,1,12,8
2015-12-08 12:00:00,51,tue,12,1,12,8
2015-12-08 13:00:00,44,tue,13,1,12,8
2015-12-08 14:00:00,18,tue,14,1,12,8
2015-12-08 15:00:00,44,tue,15,1,12,8
2015-12-08 16:00:00,53,tue,16,1,12,8
2015-12-08 17:00:00,54,tue,17,1,12,8
2015-12-08 18:00:00,30,tue,18,1,12,8
2015-12-08 19:00:00,36,tue,19,1,12,8
2015-12-08 20:00:00,58,tue,20,1,12,8
2015-12-08 21:00:00,76,tue,21,1,12,8
2015-12-08 22:00:00,64,tue,22,1,12,8
2015-12-08 23:00:00,50,tue,23,1,12,8
2015-12-09 00:00:00,35,wed,0,2,12,9
2015-12-09 01:00:00,29,wed,1,2,12,9
2015-12-09 02:00:00,26,wed,2,2,12,9
2015-12-09 03:00:00,12,wed,3,2,12,9
2015-12-09 04:00:00,26,wed,4,2,12,9
2015-12-09 05:00:00,14,wed,5,2,12,9
2015-12-09 06:00:00,10,wed,6,2,12,9
2015-12-09 07:00:00,25,wed,7,2,12,9
2015-12-09 08:00:00,30,wed,8,2,12,9
2015-12-09 09:00:00,53,wed,9,2,12,9
2015-12-09 10:00:00,28,wed,10,2,12,9
2015-12-09 11:00:00,51,wed,11,2,12,9
2015-12-09 12:00:00,51,wed,12,2,12,9
2015-12-09 13:00:00,27,wed,13,2,12,9
2015-12-09 14:00:00,43,wed,14,2,12,9
2015-12-09 15:00:00,69,wed,15,2,12,9
2015-12-09 16:00:00,91,wed,16,2,12,9
2015-12-09 17:00:00,74,wed,17,2,12,9
2015-12-09 18:00:00,53,wed,18,2,12,9
2015-12-09 19:00:00,103,wed,19,2,12,9
2015-12-09 20:00:00,78,wed,20,2,12,9
2015-12-09 21:00:00,97,wed,21,2,12,9
2015-12-09 22:00:00,53,wed,22,2,12,9
2015-12-09 23:00:00,59,wed,23,2,12,9
2015-12-10 00:00:00,12,thur,0,3,12,10
2015-12-10 01:00:00,20,thur,1,3,12,10
2015-12-10 02:00:00,17,thur,2,3,12,10
2015-12-10 03:00:00,47,thur,3,3,12,10
2015-12-10 04:00:00,34,thur,4,3,12,10
2015-12-10 05:00:00,39,thur,5,3,12,10
2015-12-10 06:00:00,44,thur,6,3,12,10
2015-12-10 07:00:00,34,thur,7,3,12,10
2015-12-10 08:00:00,7,thur,8,3,12,10
2015-12-10 09:00:00,37,thur,9,3,12,10
2015-12-10 10:00:00,18,thur,10,3,12,10
2015-12-10 11:00:00,57,thur,11,3,12,10
2015-12-10 12:00:00,47,thur,12,3,12,10
2015-12-10 13:00:00,60,thur,13,3,12,10
2015-12-10 14:00:00,53,thur,14,3,12,10
2015-12-10 15:00:00,45,thur,15,3,12,10
2015-12-10 16:00:00,79,thur,16,3,12,10
2015-12-10 17:00:00,138,thur,17,3,12,10
2015-12-10 18:00:00,78,thur,18,3,12,10
2015-12-10 19:00:00,77,thur,19,3,12,10
2015-12-10 20:00:00,114,thur,20,3,12,10
2015-12-10 21:00:00,139,thur,21,3,12,10
2015-12-10 22:00:00,71,thur,22,3,12,10
2015-12-10 23:00:00,67,thur,23,3,12,10
2015-12-11 00:00:00,52,fri,0,4,12,11
2015-12-11 01:00:00,32,fri,1,4,12,11
2015-12-11 02:00:00,17,fri,2,4,12,11
2015-12-11 03:00:00,28,fri,3,4,12,11
2015-12-11 04:00:00,22,fri,4,4,12,11
2015-12-11 05:00:00,29,fri,5,4,12,11
2015-12-11 06:00:00,41,fri,6,4,12,11
2015-12-11 07:00:00,17,fri,7,4,12,11
2015-12-11 08:00:00,38,fri,8,4,12,11
2015-12-11 09:00:00,50,fri,9,4,12,11
2015-12-11 10:00:00,59,fri,10,4,12,11
2015-12-11 11:00:00,65,fri,11,4,12,11
2015-12-11 12:00:00,43,fri,12,4,12,11
2015-12-11 13:00:00,58,fri,13,4,12,11
2015-12-11 14:00:00,26,fri,14,4,12,11
2015-12-11 15:00:00,34,fri,15,4,12,11
2015-12-11 16:00:00,22,fri,16,4,12,11
2015-12-11 17:00:00,28,fri,17,4,12,11
2015-12-11 18:00:00,31,fri,18,4,12,11
2015-12-11 19:00:00,38,fri,19,4,12,11
2015-12-11 20:00:00,91,fri,20,4,12,11
2015-12-11 21:00:00,103,fri,21,4,12,11
2015-12-11 22:00:00,95,fri,22,4,12,11
2015-12-11 23:00:00,93,fri,23,4,12,11
2015-12-12 00:00:00,97,sat,0,5,12,12
2015-12-12 01:00:00,49,sat,1,5,12,12
2015-12-12 02:00:00,14,sat,2,5,12,12
2015-12-12 03:00:00,22,sat,3,5,12,12
2015-12-12 04:00:00,18,sat,4,5,12,12
2015-12-12 05:00:00,21,sat,5,5,12,12
2015-12-12 06:00:00,22,sat,6,5,12,12
2015-12-12 07:00:00,10,sat,7,5,12,12
2015-12-12 08:00:00,25,sat,8,5,12,12
2015-12-12 09:00:00,14,sat,9,5,12,12
2015-12-12 10:00:00,34,sat,10,5,12,12
2015-12-12 11:00:00,55,sat,11,5,12,12
2015-12-12 12:00:00,37,sat,12,5,12,12
2015-12-12 13:00:00,68,sat,13,5,12,12
2015-12-12 14:00:00,18,sat,14,5,12,12
2015-12-12 15:00:00,45,sat,15,5,12,12
2015-12-12 16:00:00,91,sat,16,5,12,12
2015-12-12 17:00:00,122,sat,17,5,12,12
2015-12-12 18:00:00,57,sat,18,5,12,12
2015-12-12 19:00:00,71,sat,19,5,12,12
2015-12-12 20:00:00,22,sat,20,5,12,12
2015-12-12 21:00:00,63,sat,21,5,12,12
2015-12-12 22:00:00,64,sat,22,5,12,12
2015-12-12 23:00:00,98,sat,23,5,12,12
2015-12-13 00:00:00,43,sun,0,6,12,13
2015-12-13 01:00:00,31,sun,1,6,12,13
2015-12-13 02:00:00,50,sun,2,6,12,13
2015-12-13 03:00:00,43,sun,3,6,12,13
2015-12-13 04:00:00,43,sun,4,6,12,13
2015-12-13 05:00:00,40,sun,5,6,12,13
2015-12-13 06:00:00,34,sun,6,6,12,13
2015-12-13 07:00:00,55,sun,7,6,12,13
2015-12-13 08:00:00,43,sun,8,6,12,13
2015-12-13 09:00:00,41,sun,9,6,12,13
2015-12-13 10:00:00,107,sun,10,6,12,13
2015-12-13 11:00:00,59,sun,11,6,12,13
2015-12-13 12:00:00,62,sun,12,6,12,13
2015-12-13 13:00:00,38,sun,13,6,12,13
2015-12-13 14:00:00,78,sun,14,6,12,13
2015-12-13 15:00:00,108,sun,15,6,12,13
2015-12-13 16:00:00,75,sun,16,6,12,13
2015-12-13 17:00:00,63,sun,17,6,12,13
2015-12-13 18:00:00,5,sun,18,6,12,13
2015-12-13 19:00:00,0,sun,19,6,12,13
2015-12-13 20:00:00,29,sun,20,6,12,13
2015-12-13 21:00:00,120,sun,21,6,12,13
2015-12-13 22:00:00,94,sun,22,6,12,13
2015-12-13 23:00:00,91,sun,23,6,12,13
2015-12-14 00:00:00,35,mon,0,0,12,14
2015-12-14 01:00:00,25,mon,1,0,12,14
2015-12-14 02:00:00,29,mon,2,0,12,14
2015-12-14 03:00:00,24,mon,3,0,12,14
2015-12-14 04:00:00,13,mon,4,0,12,14
2015-12-14 05:00:00,12,mon,5,0,12,14
2015-12-14 06:00:00,17,mon,6,0,12,14
2015-12-14 07:00:00,19,mon,7,0,12,14
2015-12-14 08:00:00,22,mon,8,0,12,14
2015-12-14 09:00:00,121,mon,9,0,12,14
2015-12-14 10:00:00,58,mon,10,0,12,14
2015-12-14 11:00:00,91,mon,11,0,12,14
2015-12-14 12:00:00,82,mon,12,0,12,14
2015-12-14 13:00:00,47,mon,13,0,12,14
2015-12-14 14:00:00,82,mon,14,0,12,14
2015-12-14 15:00:00,97,mon,15,0,12,14
2015-12-14 16:00:00,130,mon,16,0,12,14
2015-12-14 17:00:00,97,mon,17,0,12,14
2015-12-14 18:00:00,82,mon,18,0,12,14
2015-12-14 19:00:00,82,mon,19,0,12,14
2015-12-14 20:00:00,39,mon,20,0,12,14
2015-12-14 21:00:00,80,mon,21,0,12,14
2015-12-14 22:00:00,69,mon,22,0,12,14
2015-12-14 23:00:00,30,mon,23,0,12,14
2015-12-15 00:00:00,74,tue,0,1,12,15
2015-12-15 01:00:00,44,tue,1,1,12,15
2015-12-15 02:00:00,45,tue,2,1,12,15
2015-12-15 03:00:00,86,tue,3,1,12,15
2015-12-15 04:00:00,19,tue,4,1,12,15
2015-12-15 05:00:00,15,tue,5,1,12,15
2015-12-15 06:00:00,59,tue,6,1,12,15
2015-12-15 07:00:00,34,tue,7,1,12,15
2015-12-15 08:00:00,17,tue,8,1,12,15
2015-12-15 09:00:00,24,tue,9,1,12,15
2015-12-15 10:00:00,35,tue,10,1,12,15
2015-12-15 11:00:00,89,tue,11,1,12,15
2015-12-15 12:00:00,58,tue,12,1,12,15
2015-12-15 13:00:00,50,tue,13,1,12,15
2015-12-15 14:00:00,89,tue,14,1,12,15
2015-12-15 15:00:00,76,tue,15,1,12,15
2015-12-15 16:00:00,46,tue,16,1,12,15
2015-12-15 17:00:00,40,tue,17,1,12,15
2015-12-15 18:00:00,69,tue,18,1,12,15
2015-12-15 19:00:00,48,tue,19,1,12,15
2015-12-15 20:00:00,51,tue,20,1,12,15
2015-12-15 21:00:00,28,tue,21,1,12,15
2015-12-15 22:00:00,27,tue,22,1,12,15
2015-12-15 23:00:00,17,tue,23,1,12,15
2015-12-16 00:00:00,26,wed,0,2,12,16
2015-12-16 01:00:00,13,wed,1,2,12,16
2015-12-16 02:00:00,46,wed,2,2,12,16
2015-12-16 03:00:00,43,wed,3,2,12,16
2015-12-16 04:00:00,48,wed,4,2,12,16
2015-12-16 05:00:00,39,wed,5,2,12,16
2015-12-16 06:00:00,23,wed,6,2,12,16
2015-12-16 07:00:00,40,wed,7,2,12,16
2015-12-16 08:00:00,14,wed,8,2,12,16
2015-12-16 09:00:00,38,wed,9,2,12,16
2015-12-16 10:00:00,33,wed,10,2,12,16
2015-12-16 11:00:00,42,wed,11,2,12,16
2015-12-16 12:00:00,35,wed,12,2,12,16
2015-12-16 13:00:00,38,wed,13,2,12,16
2015-12-16 14:00:00,66,wed,14,2,12,16
2015-12-16 15:00:00,61,wed,15,2,12,16
2015-12-16 16:00:00,98,wed,16,2,12,16
2015-12-16 17:00:00,43,wed,17,2,12,16
2015-12-16 18:00:00,54,wed,18,2,12,16
2015-12-16 19:00:00,39,wed,19,2,12,16
2015-12-16 20:00:00,50,wed,20,2,12,16
2015-12-16 21:00:00,42,wed,21,2,12,16
2015-12-16 22:00:00,88,wed,22,2,12,16
2015-12-16 23:00:00,56,wed,23,2,12,16
2015-12-17 00:00:00,41,thur,0,3,12,17
2015-12-17 01:00:00,63,thur,1,3,12,17
2015-12-17 02:00:00,30,thur,2,3,12,17
2015-12-17 03:00:00,33,thur,3,3,12,17
2015-12-17 04:00:00,41,thur,4,3,12,17
2015-12-17 05:00:00,59,thur,5,3,12,17
2015-12-17 06:00:00,24,thur,6,3,12,17
2015-12-17 07:00:00,24,thur,7,3,12,17
2015-12-17 08:00:00,29,thur,8,3,12,17
2015-12-17 09:00:00,73,thur,9,3,12,17
2015-12-17 10:00:00,27,thur,10,3,12,17
2015-12-17 11:00:00,62,thur,11,3,12,17
2015-12-17 12:00:00,29,thur,12,3,12,17
2015-12-17 13:00:00,44,thur,13,3,12,17
2015-12-17 14:00:00,52,thur,14,3,12,17
2015-12-17 15:00:00,32,thur,15,3,12,17
2015-12-17 16:00:00,31,thur,16,3,12,17
2015-12-17 17:00:00,74,thur,17,3,12,17
2015-12-17 18:00:00,52,thur,18,3,12,17
2015-12-17 19:00:00,82,thur,19,3,12,17
2015-12-17 20:00:00,115,thur,20,3,12,17
2015-12-17 21:00:00,55,thur,21,3,12,17
2015-12-17 22:00:00,46,thur,22,3,12,17
2015-12-17 23:00:00,68,thur,23,3,12,17
2015-12-18 00:00:00,57,fri,0,4,12,18
2015-12-18 01:00:00,66,fri,1,4,12,18
2015-12-18 02:00:00,55,fri,2,4,12,18
2015-12-18 03:00:00,50,fri,3,4,12,18
2015-12-18 04:00:00,12,fri,4,4,12,18
2015-12-18 05:00:00,59,fri,5,4,12,18
2015-12-18 06:00:00,25,fri,6,4,12,18
2015-12-18 07:00:00,9,fri,7,4,12,18
2015-12-18 08:00:00,20,fri,8,4,12,18
2015-12-18 09:00:00,73,fri,9,4,12,18
2015-12-18 10:00:00,50,fri,10,4,12,18
2015-12-18 11:00:00,54,fri,11,4,12,18
2015-12-18 12:00:00,69,fri,12,4,12,18
2015-12-18 13:00:00,40,fri,13,4,12,18
2015-12-18 14:00:00,59,fri,14,4,12,18
2015-12-18 15:00:00,77,fri,15,4,12,18
2015-12-18 16:00:00,66,fri,16,4,12,18
2015-12-18 17:00:00,19,fri,17,4,12,18
2015-12-18 18:00:00,43,fri,18,4,12,18
2015-12-18 19:00:00,56,fri,19,4,12,18
2015-12-18 20:00:00,30,fri,20,4,12,18
2015-12-18 21:00:00,49,fri,21,4,12,18
2015-12-18 22:00:00,51,fri,22,4,12,18
2015-12-18 23:00:00,30,fri,23,4,12,18
2015-12-19 00:00:00,59,sat,0,5,12,19
2015-12-19 01:00:00,48,sat,1,5,12,19
2015-12-19 02:00:00,38,sat,2,5,12,19
2015-12-19 03:00:00,44,sat,3,5,12,19
2015-12-19 04:00:00,76,sat,4,5,12,19
2015-12-19 05:00:00,77,sat,5,5,12,19
2015-12-19 06:00:00,58,sat,6,5,12,19
2015-12-19 07:00:00,56,sat,7,5,12,19
